title_s,journalTitle_s,fileMain_s,releasedDateY_i,Gender_Numeric_Avg,First_Gender_Value,Last_Gender_Value,numChunks,Parsed_BERTopics,Parsed_TopicsLDA,TaxoEntities_Count
['Impacts of stream acidification on litter breakdown: implications for assessing ecosystem functioning'],Journal of Applied Ecology,https://hal.science/hal-01312782/document,2016,-1.0,-1.0,-1.0,10,"{'B0': 1, 'B-1': 3, 'B36': 2, 'B168': 1, 'B6': 3}","{'L59': 1.87, 'L119': 1.27, 'L135': 1.65, 'L145': 77.07, 'L149': 3.56, 'L170': 1.26, 'L184': 1.9, 'L188': 2.05}","Counter({('GBIF:2882316', 'Fagus sylvatica'): 15, ('GBIF:2685484', 'Abies alba'): 14, ('GBIF:7906030', 'Abies alba'): 14, ('GBIF:7417900', 'Picea abies'): 11, ('GBIF:5284884', 'Picea abies'): 11, ('GBIF:7695167', 'Picea abies'): 11, ('GBIF:4416980', 'Gammarus fossarum'): 10, ('GBIF:2218440', 'Gammarus'): 8, ('GBIF:8030589', 'Gammarus'): 8, ('GBIF:2876213', 'Alnus glutinosa'): 5, ('GBIF:7932662', 'Alnus glutinosa'): 5, ('GBIF:8265862', 'Acer pseudoplatanus'): 2, ('GBIF:3189870', 'Acer pseudoplatanus'): 2, ('GBIF:4840794', 'Sciena'): 1, ('GBIF:2685484', 'Abies alba Mill.'): 1, ('GBIF:5284884', 'Norway spruce'): 1, ('GBIF:2882316', 'Fagus sylvatica L.'): 1, ('GBIF:4613524', 'Classis'): 1, ('GBIF:1470237', 'Dinera calcium'): 1, ('GBIF:6941407', 'Trichoptera'): 1, ('GBIF:3264355', 'Trichoptera'): 1, ('GBIF:6006934', 'Trichoptera'): 1, ('GBIF:1003', 'Trichoptera'): 1, ('GBIF:225', 'gastropods'): 1, ('GBIF:8398636', '? crustacea'): 1, ('GBIF:2003179', 'Protonemura'): 1, ('GBIF:5401803', 'Oligochaeta'): 1, ('GBIF:8166676', 'Oligochaeta'): 1, ('GBIF:255', 'Oligochaeta'): 1, ('GBIF:2219853', 'common freshwater amphipod'): 1, ('GBIF:5', 'fungi'): 1, ('GBIF:1673043', 'Synthesia'): 1, ('GBIF:4707149', 'Staintonia'): 1, ('GBIF:1772826', 'Plecoptera'): 1, ('GBIF:787', 'Plecoptera'): 1, ('GBIF:9159051', 'Plecoptera'): 1})"
['Eradicating abundant invasive prey could cause unexpected and varied biodiversity outcomes: The importance of multispecies interactions'],Journal of Applied Ecology,https://ut3-toulouseinp.hal.science/hal-03009399/document,2021,-1.0,-1.0,-1.0,10,"{'B-1': 9, 'B77': 1}","{'L2': 11.08, 'L10': 6.34, 'L69': 77.73, 'L177': 1.37}","Counter({('GBIF:9372', 'kangaroos'): 9, ('GBIF:9703', 'cats'): 6, ('GBIF:2436940', 'Oryctolagus cuniculus'): 5, ('GBIF:2435035', 'Felis catus'): 3, ('GBIF:8311212', 'Canis dingo'): 3, ('GBIF:5219214', 'Canis dingo'): 3, ('GBIF:5219234', 'red foxes'): 3, ('GBIF:7193880', 'Vulpes vulpes vulpes'): 3, ('GBIF:359', 'mammal'): 3, ('GBIF:9701', 'foxes'): 3, ('GBIF:5219142', 'foxes'): 3, ('GBIF:2436940', 'European Rabbit'): 2, ('GBIF:4826199', 'Osphranter'): 2, ('GBIF:5219460', 'Macrotis lagotis'): 2, ('GBIF:9251131', 'Herbivora'): 2, ('GBIF:9475877', 'Herbivora'): 2, ('GBIF:359', 'mammals'): 2, ('GBIF:2435345', 'bilbies'): 1, ('GBIF:4828932', 'Myxomes'): 1, ('GBIF:8311212', 'Dingo'): 1, ('GBIF:2433867', 'Meles'): 1, ('GBIF:7481236', 'Meles'): 1, ('GBIF:2435362', 'western quoll'): 1, ('GBIF:5219173', 'Canis lupus'): 1, ('GBIF:785', 'Rabbits'): 1, ('GBIF:9379', 'Rabbits'): 1, ('GBIF:9372', 'wallabies'): 1, ('GBIF:732', 'carnivores'): 1})"
['Automated acoustic monitoring captures timing and intensity of bird migration'],Journal of Applied Ecology,https://hal.science/hal-03979670/document,2023,-0.75,-1.0,-1.0,11,"{'B-1': 9, 'B9': 2}","{'L41': 90.96, 'L79': 1.03, 'L121': 1.45, 'L127': 1.62, 'L196': 1.02}","Counter({('GBIF:5263', 'Parulidae'): 10, ('GBIF:9410667', 'Passerellidae'): 7, ('GBIF:5290', 'Turdidae'): 5, ('GBIF:9285', 'Cardinalidae'): 4, ('GBIF:729', 'Passeriformes'): 2, ('GBIF:5290', 'thrush'): 2, ('GBIF:2489584', 'ovenbird'): 2, ('GBIF:2489590', 'ovenbird'): 2, ('GBIF:5285', 'warblers'): 2, ('GBIF:1673043', 'Synthesia'): 1, ('GBIF:3188456', 'Passerina'): 1, ('GBIF:2490326', 'Passerina'): 1, ('GBIF:212', 'birds'): 1, ('GBIF:2494771', 'Pine Grosbeak'): 1, ('GBIF:6093202', 'Bay-breasted Warbler'): 1, ('GBIF:2489903', 'Bay-breasted Warbler'): 1, ('GBIF:8111033', 'Diehlia'): 1, ('GBIF:7357320', 'American Tree Sparrow'): 1, ('GBIF:2492116', 'American Tree Sparrow'): 1, ('GBIF:10237062', 'American Tree Sparrow'): 1, ('GBIF:7357320', 'Spizelloides arborea'): 1, ('GBIF:2492109', 'Spizella passerina'): 1, ('GBIF:5231142', 'Passerculus sandwichensis'): 1, ('GBIF:5231140', 'Zonotrichia albicollis'): 1, ('GBIF:2490494', 'Rose-breasted Grosbeak'): 1, ('GBIF:2490494', 'Pheucticus ludovicianus'): 1, ('GBIF:2490826', 'Gray-cheeked Thrush'): 1, ('GBIF:2490826', 'Catharus minimus'): 1, ('GBIF:2490821', 'Catharus ustulatus'): 1, ('GBIF:2489985', 'Setophaga ruticilla'): 1, ('GBIF:2489903', 'bay-breasted warbler'): 1, ('GBIF:6093202', 'Setophaga castanea'): 1, ('GBIF:2489915', 'black-throated blue warbler'): 1, ('GBIF:7341828', 'Setophaga caerulescens'): 1, ('GBIF:4408918', 'Canada warbler'): 1, ('GBIF:6091946', 'Cardellina canadensis'): 1, ('GBIF:4408917', 'common yellowthroat'): 1, ('GBIF:2489670', 'common yellowthroat'): 1, ('GBIF:2489670', 'Geothlypis trichas'): 1, ('GBIF:2489607', 'mourning warbler'): 1, ('GBIF:2489637', 'Geothlypis'): 1, ('GBIF:2489590', 'Seiurus aurocapilla'): 1})"
['Optimized fishing through periodically harvested closures Author affiliation'],Journal of Applied Ecology,https://hal.science/hal-03033915/document,2020,-0.4375,-1.0,0.0,8,"{'B67': 1, 'B62': 5, 'B-1': 2}",{'L109': 99.71},"Counter({('GBIF:4233', 'Acanthuridae'): 3, ('GBIF:8535', 'Labridae'): 3, ('GBIF:2285952', 'Atlantic sea scallop'): 2, ('GBIF:7532269', 'Rebecca'): 1, ('GBIF:3472', 'scallops'): 1, ('GBIF:222', 'sea cucumbers'): 1, ('GBIF:7666052', 'stock'): 1, ('GBIF:3052933', 'stock'): 1, ('GBIF:2388714', 'Serranus scriba'): 1, ('GBIF:2374013', 'Yellowfin tuna'): 1})"
['Mercury isotope clocks predict coastal residency and migration timing of hammerhead sharks'],Journal of Applied Ecology,https://hal.univ-brest.fr/hal-04069723/document,2023,-0.8636363636363636,-1.0,-1.0,11,"{'B-1': 3, 'B44': 8}","{'L5': 2.83, 'L11': 2.09, 'L13': 1.11, 'L49': 6.43, 'L62': 1.7, 'L88': 1.83, 'L92': 15.99, 'L107': 3.18, 'L109': 3.62, 'L112': 1.98, 'L135': 1.4, 'L142': 39.49, 'L159': 6.51, 'L176': 1.45, 'L177': 1.07, 'L178': 1.06, 'L181': 1.06}","Counter({('GBIF:2374058', 'Pacific bluefin tuna'): 8, ('GBIF:2418794', 'Sphyrna zygaena'): 6, ('GBIF:2374058', 'Thunnus orientalis'): 4, ('GBIF:2418789', 'Sphyrna lewini'): 1, ('GBIF:2418792', 'Sphyrna mokarran'): 1, ('GBIF:2417919', 'Negaprion brevirostris'): 1, ('GBIF:4898668', 'Rigbya'): 1, ('GBIF:10115781', 'Quedius dewar'): 1, ('GBIF:2304147', 'Maxwellia'): 1, ('GBIF:3234003', 'Maxwellia'): 1, ('GBIF:5715124', 'Atrytone logan logan'): 1, ('GBIF:5142061', 'Atrytone logan logan'): 1, ('GBIF:2418788', 'Sphyrna'): 1})"
['Third and fourth trophic level composition shift in an aphid-parasitoid-hyperparasitoid food web limits aphid control in an intercropping system'],Journal of Applied Ecology,https://hal.science/hal-03464364/document,2022,0.75,1.0,1.0,10,"{'B33': 5, 'B99': 1, 'B1': 1, 'B-1': 3}","{'L2': 2.75, 'L5': 57.2, 'L58': 11.69, 'L66': 1.11, 'L78': 21.92, 'L157': 3.15}","Counter({('GBIF:8343336', 'Aphids'): 24, ('GBIF:3042', 'Aphids'): 24, ('GBIF:3042', 'aphid'): 24, ('GBIF:4386623', 'aphid'): 24, ('GBIF:1269181', 'Aphidius avenae'): 22, ('GBIF:1263651', 'Praon volucre'): 12, ('GBIF:1334163', 'Alloxysta'): 10, ('GBIF:1308885', 'Dendrocerus'): 9, ('GBIF:1457', 'Hymenoptera'): 8, ('GBIF:3073', 'Poaceae'): 7, ('GBIF:3264039', 'Asaphes'): 6, ('GBIF:3257768', 'Asaphes'): 6, ('GBIF:3234631', 'Asaphes'): 6, ('GBIF:7269258', 'Asaphes'): 6, ('GBIF:1397337', 'Asaphes'): 6, ('GBIF:3042', 'Aphididae'): 4, ('GBIF:1269085', 'Aphidius ervi'): 4, ('GBIF:809', 'Hemiptera'): 3, ('GBIF:3042', 'Aphidii'): 3, ('GBIF:4386623', 'Aphidii'): 3, ('GBIF:4675977', 'Aphidiidae'): 3, ('GBIF:3042', 'aphids'): 2, ('GBIF:2077222', 'Metopolophium dirhodum'): 2, ('GBIF:6910', 'Braconidae'): 2, ('GBIF:1269075', 'Aphidius'): 2, ('GBIF:1334161', 'Phaenoglyphis'): 2, ('GBIF:4344', 'Megaspilidae'): 2, ('GBIF:2077503', 'Acyrthosiphon pisum'): 2, ('GBIF:216', 'insect'): 2, ('GBIF:9091252', 'Aphidius banksae'): 2, ('GBIF:10171156', 'Charips victrix'): 2, ('GBIF:2706388', 'Triticum'): 1, ('GBIF:2974832', 'Vicia faba L.'): 1, ('GBIF:2940361', 'pea'): 1, ('GBIF:5347845', 'Pisum sativum L.'): 1, ('GBIF:2073121', 'Sitobion avenae (Fabricius, 1775)'): 1, ('GBIF:2069580', 'Rhopalosiphum padi (Linnaeus, 1758)'): 1, ('GBIF:1263447', 'Ephedrus plagiator'): 1, ('GBIF:6990', 'Figitidae'): 1, ('GBIF:1391010', 'Pachyneuron'): 1, ('GBIF:9447', 'Pteromalidae'): 1, ('GBIF:1269188', 'Aphidius rhopalosiphi'): 1, ('GBIF:2073121', 'Sitobion avenae'): 1, ('GBIF:2069580', 'Rhopalosiphum padi'): 1, ('GBIF:1269231', 'Aphidius eadyi'): 1, ('GBIF:9278681', '? fabacea'): 1, ('GBIF:2612490', 'Baggea'): 1, ('GBIF:1269151', 'Aphidius matricariae'): 1, ('GBIF:1260952', 'Lysiphlebus cardui'): 1, ('GBIF:2072167', 'Aphis fabae'): 1, ('GBIF:3512', 'Ichneumonidae'): 1, ('GBIF:2974832', 'Faba Bean'): 1, ('GBIF:2974842', 'Faba Bean'): 1, ('GBIF:2974844', 'Faba Bean'): 1, ('GBIF:5386', 'Fabaceae'): 1, ('GBIF:1269085', 'Aphidius ervi Haliday, 1834'): 1, ('GBIF:1308973', 'Dendrocerus carpenteri (Curtis, 1829)'): 1, ('GBIF:4645267', 'Martiana Rodríguez, 1980'): 1, ('GBIF:1255678', 'Asobara tabida'): 1, ('GBIF:4339', 'Cynipidae'): 1, ('GBIF:1260239', 'Diaeretiella rapae'): 1, ('GBIF:9746279', 'Diaeretiella rapae'): 1, ('GBIF:8914513', 'Callichloris alticola Gutiérrez'): 1, ('GBIF:7795888', 'wheat'): 1, ('GBIF:2706388', 'wheat'): 1, ('GBIF:4932510', 'wheat'): 1, ('GBIF:7795888', 'Triticum aestivum L.'): 1, ('GBIF:8789577', 'Brassica oleracea'): 1, ('GBIF:3042845', 'Brassica oleracea'): 1, ('GBIF:1380213', 'Anagyrus kamali'): 1, ('GBIF:9440', 'Encyrtidae'): 1, ('GBIF:1837954', 'Opisina arenosella'): 1, ('GBIF:4497430', 'Alloxysta pleuralis'): 1, ('GBIF:2077503', 'pea aphid'): 1, ('GBIF:2072994', 'Sitobion'): 1})"
['Unveil the unseen: Using LiDAR to capture time-lag dynamics in the herbaceous layer of European temperate forests'],Journal of Ecology,https://u-picardie.hal.science/hal-03611977/document,2022,-0.3055555555555556,-1.0,-1.0,19,"{'B0': 1, 'B-1': 8, 'B57': 7, 'B22': 1, 'B183': 1, 'B49': 1}","{'L17': 44.19, 'L31': 1.23, 'L76': 5.2, 'L95': 4.31, 'L100': 2.43, 'L104': 1.32, 'L116': 1.21, 'L121': 1.73, 'L135': 1.42, 'L140': 1.4, 'L160': 1.29, 'L186': 1.18, 'L188': 1.37, 'L193': 1.23, 'L196': 17.95}","Counter({('GBIF:4674062', 'Upa'): 7, ('GBIF:1408626', 'Iron'): 2, ('GBIF:3231151', 'Iron'): 2, ('GBIF:4702160', 'Kerasia'): 2, ('GBIF:9326385', 'herring'): 2, ('GBIF:8351946', 'herring'): 2, ('GBIF:6166051', 'herring'): 2, ('GBIF:1340278', 'bumblebees'): 1, ('GBIF:59', 'ferns'): 1, ('GBIF:7668886', 'Ungulatella'): 1, ('GBIF:3210782', 'Ungulatella'): 1, ('GBIF:216', 'insects'): 1, ('GBIF:7059489', 'white-tailed deer'): 1, ('GBIF:2440964', 'white-tailed deer'): 1, ('GBIF:2440965', 'white-tailed deer'): 1, ('GBIF:5220133', 'white-tailed deer'): 1, ('GBIF:9673447', 'white-tailed deer'): 1, ('GBIF:2440965', 'Odocoileus virginianus'): 1, ('GBIF:5490514', 'Monascus olei Piedallu'): 1, ('GBIF:2878688', 'Quercus robur'): 1, ('GBIF:7911626', 'Quercus robur'): 1, ('GBIF:7586523', 'Quercus robur'): 1, ('GBIF:8206510', 'Quercus robur'): 1, ('GBIF:5308008', 'Epidendrum hioramii (Acuña & Roíg) Acuña & Alain'): 1, ('GBIF:2794075', 'Epidendrum hioramii (Acuña & Roíg) Acuña & Alain'): 1, ('GBIF:5334638', 'Cinchona china López'): 1, ('GBIF:8475158', 'Cinchona china López'): 1, ('GBIF:4584263', 'Ajkaia'): 1, ('GBIF:7301091', 'Cephalaria sieberi Szabó'): 1, ('GBIF:4103941', 'Cephalaria sieberi Szabó'): 1, ('GBIF:3258945', 'Laura'): 1, ('GBIF:3243609', 'Laura'): 1, ('GBIF:3244122', 'Laura'): 1, ('GBIF:2114107', 'Laura'): 1})"
['The function of surface fires in the dynamics and structure of a formerly grazed old subalpine forest'],Journal of Ecology,https://hal.inrae.fr/hal-02660428/document,2020,0.0,1.0,-1.0,11,"{'B0': 1, 'B-1': 6, 'B22': 2, 'B41': 1, 'B49': 1}","{'L17': 20.49, 'L144': 2.38, 'L184': 2.08, 'L188': 68.85}","Counter({('GBIF:7393282', 'Pinus cembra'): 55, ('GBIF:5285134', 'Pinus cembra'): 55, ('GBIF:2883073', 'Rhododendron ferrugineum'): 15, ('GBIF:2882833', 'Vaccinium myrtillus'): 13, ('GBIF:8165884', 'Vaccinium myrtillus'): 13, ('GBIF:2684232', 'pine'): 12, ('GBIF:2684241', 'pine'): 12, ('GBIF:7417900', 'Picea abies'): 8, ('GBIF:5284884', 'Picea abies'): 8, ('GBIF:7695167', 'Picea abies'): 8, ('GBIF:9531221', 'sheep'): 7, ('GBIF:9614', 'sheep'): 7, ('GBIF:9614', 'cattle'): 5, ('GBIF:2882835', 'Vaccinium vitis-idaea'): 4, ('GBIF:2505', 'Ericaceae'): 3, ('GBIF:5285134', 'Pinus cembra L.'): 2, ('GBIF:2882813', 'Vaccinium'): 2, ('GBIF:2482613', 'Nucifraga caryocatactes'): 2, ('GBIF:5285385', 'Pinus mugo Turra'): 1, ('GBIF:2686212', 'Larix decidua Mill.'): 1, ('GBIF:5285637', 'Pinus sylvestris L.'): 1, ('GBIF:2882580', 'Arctostaphylos uva-ursi (L.) Spreng.'): 1, ('GBIF:2684709', 'Juniperus communis L.'): 1, ('GBIF:2977131', 'Ononis rotundifolia L.'): 1, ('GBIF:4688', 'Betulaceae'): 1, ('GBIF:6664', 'Salicaceae'): 1, ('GBIF:2722112', 'Carex curvula'): 1, ('GBIF:7640994', 'Carex curvula'): 1, ('GBIF:7905894', 'Carex curvula'): 1, ('GBIF:8560270', 'Carex curvula'): 1, ('GBIF:7563161', 'Carex curvula'): 1, ('GBIF:2702717', 'Nardus stricta L.'): 1, ('GBIF:2685484', 'Abies alba'): 1, ('GBIF:7906030', 'Abies alba'): 1, ('GBIF:2390481', 'Red cover'): 1, ('GBIF:2482612', 'Nutcrackers'): 1, ('GBIF:5284884', 'Picea abies (L.) H.Karst.'): 1, ('GBIF:5285004', 'southwestern white pine'): 1, ('GBIF:5285816', 'Longleaf pine'): 1, ('GBIF:5285816', 'Pinus palustris Mill.'): 1, ('GBIF:2685608', 'Abies mariesii'): 1, ('GBIF:5285064', 'ponderosa pine'): 1, ('GBIF:7230697', 'ponderosa pine'): 1, ('GBIF:5285070', 'ponderosa pine'): 1, ('GBIF:5285072', 'ponderosa pine'): 1, ('GBIF:5285053', 'ponderosa pine'): 1, ('GBIF:8173702', 'Pinus montana'): 1, ('GBIF:8352525', 'Pinus montana'): 1, ('GBIF:5285136', 'Pinus montana'): 1, ('GBIF:8057203', 'Pinus montana'): 1, ('GBIF:7838846', 'Pinus montana'): 1, ('GBIF:1783043', 'Miller'): 1, ('GBIF:2420446', 'Miller'): 1, ('GBIF:8504066', 'Pinus uncinata'): 1, ('GBIF:8406533', 'Pinus uncinata'): 1, ('GBIF:8572520', 'Pinus uncinata'): 1, ('GBIF:5285332', 'Pinus uncinata'): 1, ('GBIF:7875990', 'Pinus uncinata'): 1, ('GBIF:7976769', 'Pallium Schröter, 1802'): 1, ('GBIF:6008353', 'Pallium Schröter, 1802'): 1})"
['Associational resistance to both insect and pathogen damage in mixed forests is modulated by tree neighbour identity and drought'],Journal of Ecology,https://hal.inrae.fr/hal-02796042/document,2020,-0.14285714285714285,1.0,-1.0,11,"{'B-1': 7, 'B110': 3, 'B94': 1}","{'L64': 95.48, 'L120': 1.06, 'L186': 1.05}","Counter({('GBIF:2878688', 'Quercus robur'): 22, ('GBIF:7911626', 'Quercus robur'): 22, ('GBIF:7586523', 'Quercus robur'): 22, ('GBIF:8206510', 'Quercus robur'): 22, ('GBIF:2578759', 'Erysiphe alphitoides'): 4, ('GBIF:2880130', 'Quercus petraea'): 3, ('GBIF:5331916', 'Betula pendula'): 2, ('GBIF:5', 'fungi'): 2, ('GBIF:216', 'insects'): 2, ('GBIF:5255461', 'Microsphaera alphitoides'): 2, ('GBIF:2928134', 'caterpillars'): 2, ('GBIF:2878688', 'Quercus robur L.'): 1, ('GBIF:2578311', 'Erysiphe'): 1, ('GBIF:8391945', 'Quercus pyrenaica'): 1, ('GBIF:2878826', 'Quercus pyrenaica'): 1, ('GBIF:8891649', 'Quercus ilex'): 1, ('GBIF:2879098', 'Quercus ilex'): 1, ('GBIF:4807382', 'Conifera'): 1, ('GBIF:7729407', 'Pinus pinaster'): 1, ('GBIF:5285565', 'Pinus pinaster'): 1, ('GBIF:7862383', 'Pinus pinaster'): 1, ('GBIF:2877951', 'Quercus'): 1, ('GBIF:2807385', 'Birchea'): 1, ('GBIF:1228026', 'mountain pine beetle'): 1, ('GBIF:2882316', 'Fagus sylvatica'): 1, ('GBIF:3176787', 'Eucalyptus globulus'): 1, ('GBIF:2979775', 'Acacia mearnsii'): 1, ('GBIF:7679961', 'Lindera benzoin'): 1, ('GBIF:5371740', 'Lindera benzoin'): 1, ('GBIF:6688', 'Lauraceae'): 1, ('GBIF:9251131', 'Herbivora'): 1, ('GBIF:9475877', 'Herbivora'): 1, ('GBIF:1972449', 'Operophtera brumata'): 1, ('GBIF:1970226', 'Selidosema'): 1, ('GBIF:5285727', 'Pinus radiata'): 1})"
['Positive plant-soil feedback trigger tannin evolution by niche construction: A spatial stoichiometric model'],Journal of Ecology,https://hal.umontpellier.fr/hal-02331461/document,2020,-0.5,-1.0,-1.0,14,"{'B0': 1, 'B-1': 9, 'B96': 2, 'B12': 1, 'B185': 1}","{'L2': 8.35, 'L26': 2.55, 'L31': 1.32, 'L32': 1.11, 'L64': 2.76, 'L71': 13.15, 'L76': 41.04, 'L81': 5.68, 'L86': 4.0, 'L116': 4.54, 'L125': 4.9, 'L142': 1.81, 'L166': 4.03, 'L182': 1.93}","Counter({('GBIF:4601112', 'Ecmanis'): 6, ('GBIF:8896883', 'Kalmia angustifolia'): 2, ('GBIF:2883007', 'Kalmia angustifolia'): 2, ('GBIF:1673043', 'Synthesia'): 1, ('GBIF:4574971', 'Emphasis'): 1, ('GBIF:4105667', 'Triticum labile'): 1, ('GBIF:3052436', 'Arabidopsis thaliana'): 1, ('GBIF:7758053', 'Arabidopsis thaliana'): 1, ('GBIF:5422022', 'Monochrysis lutheri'): 1, ('GBIF:2883007', 'sheep laurel'): 1, ('GBIF:7223567', 'sheep laurel'): 1, ('GBIF:8166937', 'Picea mariana'): 1, ('GBIF:5284802', 'Picea mariana'): 1, ('GBIF:5356354', 'Ceratonia siliqua'): 1, ('GBIF:3040183', 'Populus'): 1, ('GBIF:2882316', 'Fagus sylvatica'): 1, ('GBIF:8059045', 'Pinus resinosa'): 1, ('GBIF:7783783', 'Pinus resinosa'): 1, ('GBIF:7786313', 'Pinus resinosa'): 1, ('GBIF:5285067', 'Pinus resinosa'): 1, ('GBIF:7466860', 'Pinus resinosa'): 1})"
"['Climate, soil and plant functional types as drivers of global fine-root trait variation']",Journal of Ecology,https://univ-rennes.hal.science/hal-01580366/document,2020,-0.23214285714285715,-1.0,1.0,18,"{'B0': 2, 'B90': 1, 'B65': 2, 'B-1': 12, 'B43': 1}","{'L33': 1.07, 'L86': 19.02, 'L116': 2.32, 'L133': 75.77}","Counter({('GBIF:2436435', 'hominoids'): 9, ('GBIF:5386', 'Fabaceae'): 3, ('GBIF:1673043', 'Synthesia'): 1, ('GBIF:3242736', 'Aster'): 1, ('GBIF:3093921', 'Aster'): 1, ('GBIF:7325877', 'Fraxinus angustifolia Vahl'): 1, ('GBIF:7674586', 'Populus tremuloides'): 1, ('GBIF:3040215', 'Populus tremuloides'): 1})"
['Intraspecific trait variability mediates the response of subalpine grassland communities to extreme drought events'],Journal of Ecology,https://hal.science/hal-00949680/document,2014,0.0,-1.0,0.0,1,{'B0': 1},"{'L25': 42.49, 'L69': 10.11, 'L188': 10.97, 'L195': 33.37}",Counter()
['Environmental effects on the genetic architecture of fitness components in a simultaneous hermaphrodite'],Journal of Animal Ecology,https://hal.science/hal-03388239/document,2024,-0.3333333333333333,-1.0,-1.0,12,"{'B66': 1, 'B102': 8, 'B-1': 3}","{'L6': 6.11, 'L91': 91.18, 'L129': 2.69}","Counter({('GBIF:2291118', 'Physa acuta'): 12, ('GBIF:9356163', 'Jarnellius'): 2, ('GBIF:1047343', 'Callosobruchus maculatus'): 1, ('GBIF:5200757', 'Botryllus schlosseri'): 1, ('GBIF:2384877', 'freshwater snapper'): 1, ('GBIF:1470', 'beetles'): 1, ('GBIF:5073713', 'Drosophila melanogaster'): 1, ('GBIF:7821429', 'Drosophila melanogaster'): 1, ('GBIF:2374344', 'Sarda'): 1, ('GBIF:6759059', 'Sarda'): 1, ('GBIF:3261947', 'Sarda'): 1, ('GBIF:8187635', 'Sarda'): 1, ('GBIF:3062948', 'Polyandra'): 1, ('GBIF:8320178', 'Drosophila serrata'): 1, ('GBIF:5074180', 'Drosophila serrata'): 1, ('GBIF:2499121', 'Macrostomum'): 1, ('GBIF:8358517', 'Macrostomum'): 1, ('GBIF:9224582', 'Macrostomum'): 1, ('GBIF:8936663', 'Macrostomum'): 1})"
['Age‐dependent phenological plasticity in a wild bird'],Journal of Animal Ecology,https://hal.science/hal-02998152/document,2020,0.2,1.0,0.0,8,"{'B108': 1, 'B-1': 7}","{'L9': 3.88, 'L13': 30.54, 'L19': 2.34, 'L30': 13.84, 'L91': 2.5, 'L102': 3.78, 'L124': 4.33, 'L129': 9.02, 'L130': 19.96, 'L175': 7.41}","Counter({('GBIF:8191482', 'Blue Tit'): 10, ('GBIF:2487879', 'Blue Tit'): 10, ('GBIF:9705453', 'great tit'): 2, ('GBIF:3188456', 'Passerina'): 1, ('GBIF:2490326', 'Passerina'): 1, ('GBIF:9705453', 'Parus major'): 1, ('GBIF:2487516', 'Malurus cyaneus'): 1, ('GBIF:8221450', 'Cyanistes caeruleus ogliastrae'): 1, ('GBIF:8891649', 'Quercus ilex'): 1, ('GBIF:2879098', 'Quercus ilex'): 1, ('GBIF:9515886', 'Hirundo rustica'): 1, ('GBIF:1422016', 'Mediterranean Bluet'): 1, ('GBIF:7059690', 'Gallus gallus gallus'): 1, ('GBIF:9325067', 'Gallus gallus gallus'): 1, ('GBIF:9531221', 'sheep'): 1, ('GBIF:9614', 'sheep'): 1, ('GBIF:2440958', 'Red deer'): 1})"
"['Pulsed food resources, but not forest cover, determines lifetime reproductive success in a forest-dwelling rodent']",Journal of Animal Ecology,https://hal.science/hal-01595206/document,2020,0.0,1.0,1.0,12,"{'B69': 10, 'B-1': 1, 'B29': 1}","{'L6': 6.8, 'L26': 1.18, 'L30': 8.84, 'L43': 69.67, 'L58': 1.68, 'L74': 1.03, 'L81': 3.58, 'L196': 2.34}","Counter({('GBIF:2437549', 'Giant Flying Squirrels'): 34, ('GBIF:2437258', 'Siberian Flying Squirrel'): 21, ('GBIF:2439361', 'flying squirrel'): 15, ('GBIF:2437330', 'flying squirrel'): 15, ('GBIF:2437258', 'Pteromys volans'): 11, ('GBIF:2875008', 'Betula'): 4, ('GBIF:3258247', 'Betula'): 4, ('GBIF:2876442', 'Alnus alnus'): 4, ('GBIF:9531221', 'sheep'): 2, ('GBIF:9614', 'sheep'): 2, ('GBIF:8211070', 'Sciurus vulgaris'): 2, ('GBIF:2876099', 'Alder'): 2, ('GBIF:2437489', 'tree squirrels'): 2, ('GBIF:2437279', 'Red Squirrels'): 1, ('GBIF:5959092', 'eurasian eagle owl'): 1, ('GBIF:7191237', 'Bubo bubo bubo'): 1, ('GBIF:2497509', 'Ural Owl'): 1, ('GBIF:2497509', 'Strix uralensis'): 1, ('GBIF:2480589', 'goshawk'): 1, ('GBIF:2480589', 'Accipiter gentilis'): 1, ('GBIF:5739459', 'European pine marten'): 1, ('GBIF:5218878', 'European pine marten'): 1, ('GBIF:5218878', 'Martes martes'): 1, ('GBIF:3040249', 'Populus tremula'): 1, ('GBIF:9456', 'squirrels'): 1, ('GBIF:3240597', 'Glis'): 1, ('GBIF:3240565', 'Glis'): 1, ('GBIF:6163588', 'northern flying squirrel'): 1, ('GBIF:4270470', 'Melica stricta stricta'): 1, ('GBIF:2441110', 'Ovis aries'): 1, ('GBIF:8211070', 'Red squirrel'): 1, ('GBIF:8211070', 'Eurasian red squirrel'): 1})"
